company_code,order_number,employee,product,product_category,client,city,sale_date_time,product_cost,discount_amount,amount,total,form_of_payment,date,basket_id
39000,2711,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,3.0239999999999996,0.0,7.045,25.0,Money,20170331,2711no city20170331
39000,2710,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:06:00,2.96,0.0,28.177,100.0,Money,20170331,2710no city20170331
39000,2712,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:07:00,2.96,0.0,14.089,50.0,Debit Card,20170331,2712no city20170331
39000,2714,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:09:00,2.96,0.0,14.089,50.0,Money,20170331,2714no city20170331
39000,2714,Delores Richards,Ethanol,Fuel,Customer not informed,No City,2017-03-31 16:09:00,2.938,0.0,16.135,50.0,Money,20170331,2714no city20170331
39000,2714,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:09:00,2.96,0.0,28.177,100.0,Money,20170331,2714no city20170331
39000,2714,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:09:00,2.96,0.0,14.089,50.0,Money,20170331,2714no city20170331
39000,2714,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:09:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2714no city20170331
39000,2713,Delores Richards,Lubricant,Lubricant,Customer not informed,No City,2017-03-31 16:09:00,10.788,0.0,3.0,75.0,Debit Card,20170331,2713no city20170331
39000,2716,Jeffery Dennis,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.56,0.0,46.71,134.01,Money,20170331,2716no city20170331
39000,2716,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2716no city20170331
39000,2716,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,3.0239999999999996,0.0,7.045,25.0,Money,20170331,2716no city20170331
39000,2716,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.96,0.0,20.851,74.0,Money,20170331,2716no city20170331
39000,2715,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,3.0239999999999996,0.0,14.089,50.0,Debit Card,20170331,2715no city20170331
39000,2716,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.96,0.0,8.454,30.0,Money,20170331,2716no city20170331
39000,2717,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.96,0.0,14.092,50.01,Money,20170331,2717no city20170331
39000,2717,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.96,0.0,1.13,4.01,Money,20170331,2717no city20170331
39000,2717,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2717no city20170331
39000,2717,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:10:00,2.96,0.0,9.73,34.53,Money,20170331,2717no city20170331
39000,2720,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,2.96,0.0,14.089,50.0,Money,20170331,2720no city20170331
39000,2719,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,2.96,0.0,1.409,5.0,Money,20170331,2719no city20170331
39000,2719,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,2.96,0.0,56.36,200.02,Money,20170331,2719no city20170331
39000,2719,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,2.96,0.0,22.539,79.99,Money,20170331,2719no city20170331
39000,2719,Devin Copeland,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,2.96,0.0,4.227,15.0,Money,20170331,2719no city20170331
39000,2719,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2719no city20170331
39000,2718,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:11:00,3.0239999999999996,0.0,28.18,100.01,Credit Card,20170331,2718no city20170331
39000,2724,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:12:00,2.96,0.0,8.454,30.0,Money,20170331,2724no city20170331
39000,2724,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:12:00,2.96,0.0,14.089,50.0,Money,20170331,2724no city20170331
39000,2722,Salvador Mccormick,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:12:00,2.51,0.0,53.591,150.0,Debit Card,20170331,2722no city20170331
39000,2721,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:12:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2721no city20170331
39000,2721,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:12:00,2.96,0.0,26.211,93.02,Money,20170331,2721no city20170331
39000,2721,Lester Zimmerman,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:12:00,2.51,0.0,35.728,100.0,Money,20170331,2721no city20170331
39000,2729,Jeannette Norman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:14:00,2.56,0.0,122.601,351.74,Check,20170331,2729no city20170331
39000,2730,Rodney Patton,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:15:00,2.96,0.0,28.177,100.0,Money,20170331,2730no city20170331
39000,2730,Terri Tran,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:15:00,2.51,0.0,35.728,100.0,Money,20170331,2730no city20170331
39000,2731,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:15:00,2.96,0.0,5.636,20.0,Money,20170331,2731no city20170331
39000,2732,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:15:00,2.96,0.0,39.451,140.01,Money,20170331,2732no city20170331
39000,2733,Alma Garza,Gasoline,Fuel,Marilyn Vega,Agririe,2017-03-31 16:16:00,3.0239999999999996,0.0,4.999,17.74,Extended payment plan/ In installments,20170331,2733agririe20170331
39000,2734,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:17:00,2.96,0.0,39.46,140.04,Money,20170331,2734no city20170331
39000,2734,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:17:00,2.96,0.0,5.636,20.0,Money,20170331,2734no city20170331
39000,2734,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:17:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2734no city20170331
39000,2734,Lance West,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:17:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2734no city20170331
39000,2734,Salvador Mccormick,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:17:00,2.51,0.0,3.22,9.01,Money,20170331,2734no city20170331
39000,2737,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:18:00,2.96,0.0,23.959,85.03,Money,20170331,2737no city20170331
39000,2736,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:18:00,3.0239999999999996,0.0,22.61,80.24,Money,20170331,2736no city20170331
39000,2736,Jeffery Dennis,Lubricant,Lubricant,Customer not informed,No City,2017-03-31 16:18:00,6.605,0.0,1.0,14.0,Money,20170331,2736no city20170331
39000,2735,Rosie Mullins,Diesel Auto Clean,Fuel,Alberto Love,Agririe,2017-03-31 16:18:00,2.56,0.0,34.856,100.0,Money,20170331,2735agririe20170331
39000,2738,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:19:00,2.96,0.0,14.089,50.0,Credit Card,20170331,2738no city20170331
39000,2741,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:22:00,2.96,0.0,23.669,84.0,Pre-paid check / Pre- date check,20170331,2741no city20170331
39000,2743,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:23:00,2.56,0.0,52.284,150.0,Credit Card,20170331,2743no city20170331
39000,2744,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,2.96,0.0,5.636,20.0,Credit Card,20170331,2744no city20170331
39000,2746,Alma Garza,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,2.96,0.0,16.907,60.0,Money,20170331,2746no city20170331
39000,2747,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,2.96,0.0,45.371,161.02,Credit Card,20170331,2747no city20170331
39000,2746,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,2.96,0.0,11.270999999999999,40.0,Money,20170331,2746no city20170331
39000,2745,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2745no city20170331
39000,2746,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:24:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2746no city20170331
39000,2749,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:25:00,2.96,0.0,40.86,145.01,Credit Card,20170331,2749no city20170331
39000,2750,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:26:00,2.96,0.0,10.699000000000002,37.97,Debit Card,20170331,2750no city20170331
39000,2751,Ora Hall,Special Gasoline,Fuel,Fannie Wong,Agririe,2017-03-31 16:26:00,2.96,0.0,54.951,195.02,Money,20170331,2751agririe20170331
39000,2753,Lance West,Diesel Auto Clean,Fuel,Roxanne Burton,Agririe,2017-03-31 16:27:00,2.56,0.0,102.82,294.99,Money,20170331,2753agririe20170331
39000,2752,Jeannette Norman,Gasoline,Fuel,Jim Fuller,Agririe,2017-03-31 16:27:00,3.0239999999999996,0.0,4.999,17.39,Extended payment plan/ In installments,20170331,2752agririe20170331
39000,2754,Ora Hall,Ethanol,Fuel,Customer not informed,No City,2017-03-31 16:28:00,2.938,0.0,16.135,50.0,Money,20170331,2754no city20170331
39000,2754,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:28:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2754no city20170331
39000,2754,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:28:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2754no city20170331
39000,2755,Lance West,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:28:00,2.56,0.0,15.689,45.01,Money,20170331,2755no city20170331
39000,2756,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:29:00,3.0239999999999996,0.0,50.73,180.04,Money,20170331,2756no city20170331
39000,2756,Lester Zimmerman,Ethanol,Fuel,Customer not informed,No City,2017-03-31 16:29:00,2.938,0.0,16.135,50.0,Money,20170331,2756no city20170331
39000,2758,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:29:00,2.96,0.0,33.150999999999996,117.65,Money,20170331,2758no city20170331
39000,2760,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:30:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2760no city20170331
39000,2760,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:30:00,2.96,0.0,14.089,50.0,Money,20170331,2760no city20170331
39000,2759,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:30:00,3.0239999999999996,0.0,14.089,50.0,Credit Card,20170331,2759no city20170331
39000,2760,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:30:00,2.96,0.0,2.818,10.0,Money,20170331,2760no city20170331
39000,2762,Delores Richards,Popsicle And Ice Creams,Popsicle And Ice Creams,Customer not informed,No City,2017-03-31 16:31:00,3.812,0.0,1.0,5.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Chewing Gum And Candy,Chewing Gum And Candy,Customer not informed,No City,2017-03-31 16:31:00,0.501,0.0,1.0,1.5,Money,20170331,2762no city20170331
39000,2761,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:31:00,2.96,0.0,8.454,30.0,Money,20170331,2761no city20170331
39000,2761,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:31:00,2.96,0.0,2.818,10.0,Money,20170331,2761no city20170331
39000,2762,Delores Richards,Chips,Chips,Customer not informed,No City,2017-03-31 16:31:00,3.517,0.0,1.0,5.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,The Bakery,The Bakery,Customer not informed,No City,2017-03-31 16:31:00,0.614,0.0,1.0,3.5,Money,20170331,2762no city20170331
39000,2763,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:31:00,2.96,0.0,2.818,10.0,Money,20170331,2763no city20170331
39000,2763,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:31:00,2.96,0.0,28.177,100.0,Money,20170331,2763no city20170331
39000,2762,Delores Richards,The Bakery,The Bakery,Customer not informed,No City,2017-03-31 16:31:00,0.614,0.0,2.0,7.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Juices And Soft Drinks,Juices And Soft Drinks,Customer not informed,No City,2017-03-31 16:31:00,3.016,0.0,1.0,5.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Juices And Soft Drinks,Juices And Soft Drinks,Customer not informed,No City,2017-03-31 16:31:00,4.9910000000000005,0.0,2.0,15.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Cigarettes,Cigarettes,Customer not informed,No City,2017-03-31 16:31:00,7.735,0.0,1.0,8.0,Money,20170331,2762no city20170331
39000,2763,Ora Hall,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:31:00,2.51,0.0,17.864,50.0,Money,20170331,2763no city20170331
39000,2762,Delores Richards,Cigarettes,Cigarettes,Customer not informed,No City,2017-03-31 16:31:00,7.553,0.0,1.0,8.25,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Cigarettes,Cigarettes,Customer not informed,No City,2017-03-31 16:31:00,6.4079999999999995,0.0,1.0,7.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Chips,Chips,Customer not informed,No City,2017-03-31 16:31:00,3.617,0.0,1.0,5.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Chips,Chips,Customer not informed,No City,2017-03-31 16:31:00,3.6180000000000003,0.0,1.0,5.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,Chips,Chips,Customer not informed,No City,2017-03-31 16:31:00,2.1719999999999997,0.0,1.0,3.0,Money,20170331,2762no city20170331
39000,2762,Delores Richards,The Bakery,The Bakery,Customer not informed,No City,2017-03-31 16:31:00,0.731,0.0,1.0,2.5,Money,20170331,2762no city20170331
39000,2764,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:32:00,2.96,0.0,19.724,70.0,Money,20170331,2764no city20170331
39000,2765,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:32:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2765no city20170331
39000,2767,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:33:00,2.96,0.0,8.454,30.0,Money,20170331,2767no city20170331
39000,2766,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:33:00,2.96,0.0,2.818,10.0,Money,20170331,2766no city20170331
39000,2768,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:33:00,3.0239999999999996,0.0,28.177,100.0,Money,20170331,2768no city20170331
39000,2770,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:34:00,2.96,0.0,14.089,50.0,Money,20170331,2770no city20170331
39000,2769,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:34:00,2.96,0.0,42.272,150.02,Money,20170331,2769no city20170331
39000,2771,Ora Hall,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:34:00,2.56,0.0,13.943,40.0,Money,20170331,2771no city20170331
11848000,1150,Alison Austin,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:36:00,2.4290000000000003,0.0,44.46100000000001,120.0,Money,20170331,1150no city20170331
39000,2776,Delores Richards,Special Gasoline,Fuel,Rosie Vega,Agririe,2017-03-31 16:37:00,2.96,0.0,43.68,155.02,Money,20170331,2776agririe20170331
39000,2779,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:38:00,3.0239999999999996,0.0,41.28,146.5,Credit Card,20170331,2779no city20170331
39000,2781,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:38:00,2.96,0.0,14.089,50.0,Money,20170331,2781no city20170331
39000,2783,Lester Zimmerman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:40:00,2.96,0.0,14.089,50.0,Money,20170331,2783no city20170331
39000,2782,Alma Garza,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:40:00,3.0239999999999996,0.0,14.089,50.0,Debit Card,20170331,2782no city20170331
39000,2784,Jeannette Norman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:41:00,3.0239999999999996,0.0,36.631,130.0,Money,20170331,2784no city20170331
39000,2785,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:42:00,2.96,0.0,5.636,20.0,Money,20170331,2785no city20170331
39000,2787,Jeannette Norman,Gasoline,Fuel,Leona Harrison,Agririe,2017-03-31 16:43:00,3.0239999999999996,0.0,42.26600000000001,150.0,Credit Card,20170331,2787agririe20170331
39000,2788,Jeffery Dennis,Diesel Auto Clean,Fuel,Arthur Mason,Froit,2017-03-31 16:43:00,2.56,0.0,47.4,135.99,Money,20170331,2788froit20170331
39000,2786,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:43:00,2.96,0.0,40.86,145.01,Debit Card,20170331,2786no city20170331
39000,2790,Rosie Mullins,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:45:00,2.56,0.0,17.428,50.0,Money,20170331,2790no city20170331
39000,2789,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:45:00,2.96,0.0,28.177,100.0,Debit Card,20170331,2789no city20170331
39000,2791,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:46:00,2.96,0.0,19.97,70.87,Debit Card,20170331,2791no city20170331
39000,2792,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:47:00,2.96,0.0,15.07,53.48,Money,20170331,2792no city20170331
39000,2793,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:47:00,2.96,0.0,31.031999999999996,110.13,Debit Card,20170331,2793no city20170331
39000,2794,Salvador Mccormick,Gasoline,Fuel,Dolores Gonzales,Agririe,2017-03-31 16:48:00,3.0239999999999996,0.0,36.36,131.08,Credit Card,20170331,2794agririe20170331
39000,2796,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:49:00,2.96,0.0,5.636,20.0,Credit Card,20170331,2796no city20170331
39000,2797,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:49:00,2.96,0.0,45.132,160.17,Debit Card,20170331,2797no city20170331
39000,2798,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:50:00,2.96,0.0,28.177,100.0,Debit Card,20170331,2798no city20170331
39000,2799,Lester Zimmerman,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:51:00,2.56,0.0,17.428,50.0,Money,20170331,2799no city20170331
39000,2801,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:52:00,2.96,0.0,59.161,209.96,Credit Card,20170331,2801no city20170331
39000,2804,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:53:00,3.0239999999999996,0.0,5.636,20.0,Debit Card,20170331,2804no city20170331
39000,2802,Lester Zimmerman,Diesel Auto Clean,Fuel,Alejandro Wise,Guset,2017-03-31 16:53:00,2.56,0.0,59.262,170.02,Extended payment plan/ In installments,20170331,2802guset20170331
39000,2806,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:54:00,2.96,0.0,19.724,70.0,Debit Card,20170331,2806no city20170331
39000,2807,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2807no city20170331
39000,2809,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,2.96,0.0,54.951,195.02,Debit Card,20170331,2809no city20170331
39000,2808,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,3.0239999999999996,0.0,5.34,18.95,Money,20170331,2808no city20170331
39000,2808,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2808no city20170331
39000,2808,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,2.96,0.0,5.642,20.02,Money,20170331,2808no city20170331
39000,2807,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,2.96,0.0,19.724,70.0,Money,20170331,2807no city20170331
39000,2807,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,2.96,0.0,19.724,70.0,Money,20170331,2807no city20170331
39000,2807,Rosie Mullins,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:55:00,2.51,0.0,17.864,50.0,Money,20170331,2807no city20170331
39000,2807,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:55:00,3.0239999999999996,0.0,5.636,20.0,Money,20170331,2807no city20170331
39000,2813,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,2.96,0.0,37.611,133.48,Money,20170331,2813no city20170331
39000,2812,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,2.96,0.0,19.724,70.0,Money,20170331,2812no city20170331
39000,2811,Rosie Mullins,Special Diesel,Fuel,Customer not informed,No City,2017-03-31 16:56:00,2.51,0.0,23.509,65.8,Money,20170331,2811no city20170331
39000,2811,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,3.0239999999999996,0.0,7.327000000000001,26.0,Money,20170331,2811no city20170331
39000,2811,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,3.0239999999999996,0.0,4.227,15.0,Money,20170331,2811no city20170331
39000,2811,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,2.96,0.0,5.636,20.0,Money,20170331,2811no city20170331
39000,2810,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,2.96,0.0,5.636,20.0,Money,20170331,2810no city20170331
39000,2811,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:56:00,3.0239999999999996,0.0,7.045,25.0,Money,20170331,2811no city20170331
39000,2814,Salvador Mccormick,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 16:57:00,2.56,0.0,36.191,103.83,Money,20170331,2814no city20170331
39000,2816,Guy Rivera,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:58:00,3.0239999999999996,0.0,4.227,15.0,Money,20170331,2816no city20170331
39000,2819,Ora Hall,Special Gasoline,Fuel,Roberto Goodwin,Agririe,2017-03-31 16:59:00,2.96,0.0,42.26600000000001,150.0,Credit Card,20170331,2819agririe20170331
39000,2818,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 16:59:00,3.0239999999999996,0.0,14.089,50.0,Credit Card,20170331,2818no city20170331
39000,2820,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:00:00,2.96,0.0,16.907,60.0,Credit Card,20170331,2820no city20170331
39000,2821,Salvador Mccormick,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:00:00,3.0239999999999996,0.0,6.481,23.0,Money,20170331,2821no city20170331
39000,2821,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:00:00,2.96,0.0,14.241,50.54,Money,20170331,2821no city20170331
39000,2822,Rosie Mullins,Special Diesel,Fuel,Yvonne Ballard,Agririe,2017-03-31 17:00:00,2.51,0.0,68.15,190.75,Extended payment plan/ In installments,20170331,2822agririe20170331
39000,2824,Lester Zimmerman,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:01:00,3.0239999999999996,0.0,70.44,249.99,Debit Card,20170331,2824no city20170331
39000,2823,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:01:00,2.96,0.0,22.541999999999998,80.0,Money,20170331,2823no city20170331
39000,2825,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:02:00,2.96,0.0,14.089,50.0,Money,20170331,2825no city20170331
39000,2827,Jeannette Norman,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:02:00,2.96,0.0,28.177,100.0,Money,20170331,2827no city20170331
39000,2827,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:02:00,2.96,0.0,5.636,20.0,Money,20170331,2827no city20170331
39000,2829,Rosie Mullins,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:03:00,3.0239999999999996,0.0,14.089,50.0,Money,20170331,2829no city20170331
39000,2830,Jeffery Dennis,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:03:00,3.0239999999999996,0.0,8.454,30.0,Money,20170331,2830no city20170331
39000,2831,Ora Hall,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:04:00,3.0239999999999996,0.0,12.040999999999999,42.73,Debit Card,20170331,2831no city20170331
39000,2834,Delores Richards,Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:05:00,3.0239999999999996,0.0,16.907,60.0,Debit Card,20170331,2834no city20170331
39000,2836,Salvador Mccormick,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:06:00,2.96,0.0,5.636,20.0,Money,20170331,2836no city20170331
39000,2838,Lance West,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:07:00,2.96,0.0,28.177,100.0,Money,20170331,2838no city20170331
39000,2837,Rosie Mullins,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:07:00,2.96,0.0,7.045,25.0,Money,20170331,2837no city20170331
39000,2841,Guy Rivera,Diesel Auto Clean,Fuel,Customer not informed,No City,2017-03-31 17:08:00,2.56,0.0,17.428,50.0,Money,20170331,2841no city20170331
39000,2841,Jeffery Dennis,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:08:00,2.96,0.0,28.177,100.0,Money,20170331,2841no city20170331
39000,2841,Ora Hall,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:08:00,2.96,0.0,14.089,50.0,Money,20170331,2841no city20170331
39000,2840,Delores Richards,Special Gasoline,Fuel,Customer not informed,No City,2017-03-31 17:08:00,2.96,0.0,33.531,119.0,Money,20170331,2840no city20170331
39000,2839,Guy Rivera,Gasoline,Fuel,Meghan Howell,Wadena,2017-03-31 17:08:00,3.0239999999999996,0.0,34.841,125.6,Credit Card,20170331,2839wadena20170331
